x,y,z
2.4564743042,14.548090935,-3.6097807884
2.0611996651,14.031826973,-4.0044512749
1.59920156,13.53896904,-4.1954607964
1.0850998163,13.070417404,-4.225812912
0.53344464302,12.627171516,-4.1385879517
-0.041609607637,12.210427284,-3.9768722057
-0.62681603432,11.821801186,-3.7833087444
-1.2107076645,11.463397026,-3.5990459919
-1.784497261,11.137536049,-3.4619724751
-2.3429207802,10.846135139,-3.4042646885
-2.8846883774,10.589735031,-3.4495134354
-3.412186861,10.366579056,-3.6101076603
-3.9302933216,10.171976089,-3.8858785629
-4.4439969063,9.9982891083,-4.2646975517
-4.9553847313,9.8355512619,-4.725063324
-5.4604282379,9.6724185944,-5.240073204
-5.946703434,9.4972372055,-5.7817196846
-6.3931093216,9.299123764,-6.3245716095
-6.7719984055,9.0689582825,-6.8481469154
-7.0537176132,8.8001470566,-7.3381848335
-7.2123403549,8.4892969131,-7.7872438431
-7.2311439514,8.1364917755,-8.1948766708
-7.1066288948,7.7450971603,-8.5675325394
-6.8500189781,7.3211698532,-8.9176254272
-6.4859862328,6.8721256256,-9.2611951828
-6.049279213,6.4052972794,-9.6141653061
-5.5799841881,5.926566124,-9.987660408
-5.1185460091,5.4396972656,-10.383602142
-4.7011890411,4.9464898109,-10.791643143
-4.3561987877,4.4480338097,-11.18853569
-4.1013112068,3.9462556839,-11.540511131
-3.9423811436,3.4459755421,-11.808473587
-3.8735587597,2.9560592175,-11.955024719
-3.8793282509,2.4891960621,-11.951664925
-3.9378190041,2.0605740547,-11.784730911
-4.0253891945,1.6847532988,-11.458693504
-4.1215014458,1.3727830648,-10.995891571
-4.2131128311,1.1304936409,-10.432990074
-4.2976016998,0.95780813694,-9.8151006699
-4.3835139275,0.85094791651,-9.1886548996
-4.4888563156,0.80470615625,-8.5944814682
-4.6367154121,0.81523227692,-8.0624084473
-4.8486347198,0.88104611635,-7.6078715324
-5.1375470161,1.0026857853,-7.2308139801
-5.5027403831,1.1817967892,-6.9175877571
-5.9283409119,1.4194014072,-6.6447167397
-6.3855962753,1.7145849466,-6.3838119507
-6.8380918503,2.0630638599,-6.106648922
-7.2481746674,2.4562671185,-5.7893872261
-7.5826334953,2.880895853,-5.4151930809
-7.8168177605,3.3188464642,-4.9750933647
-7.9366488457,3.7479252815,-4.467859745
-7.9387083054,4.1439828873,-3.8991477489
-7.8296747208,4.4825792313,-3.2806386948
-7.6239204407,4.7418632507,-2.6293921471
-7.3407502174,4.904440403,-1.9674696922
-7.0019083023,4.9594721794,-1.3215030432
-6.6289582253,4.9038720131,-0.72162544727
-6.241458416,4.7425456047,-0.19954636693
-5.8558335304,4.4872379303,0.21464131773
-5.4849071503,4.1537919044,0.49660661817
-5.1379990578,3.7591001987,0.63252449036
-4.8211770058,3.3175773621,0.62292718887
-4.5375032425,2.8399076462,0.48452565074
-4.2870559692,2.3321118355,0.24901124835
-4.0667843819,1.797121048,-0.041031640023
-3.8706917763,1.2365602255,-0.33854871988
-3.6905181408,0.65245437622,-0.59897255898
